geometry,building,name,name:en,addr:city,addr:housenumber,addr:postcode,addr:street,phone,website,building:levels,building:use,addr:country,office,addr:housename,alt_name,designation,int_name,old_name,source,wikidata,height,layer,residential,addr:district,wheelchair,amenity,toilets:wheelchair,created_by,landuse,description,note,operator,operator:wikidata,operator:wikipedia,power,ref,start_date,substation,voltage,name:mr,shop,brand,brand:wikidata,brand:wikipedia,tourism,fax,smoking,religion,leisure,name:etymology:wikidata,addr:place,ele,denomination,aeroway,man_made,addr:unit,addr:full,addr:state,name:ur,content,building:material,addr:subdistrict,architect,emergency,healthcare,level,government,opening_hours,sport,guest_house,internet_access,internet_access:fee,healthcare:speciality,not:operator:wikidata,atm,branch,drive_through,short_name,historic,historic:civilization,building:levels:underground,parking,floor,contact:phone,indoor_seating,outdoor_seating,self_service,industrial,amenity_1,nohousenumber,fast_food,alt_name:en,cuisine,diet:local,diet:non-vegetarian,diet:vegetarian,name:hi,roof:material,email,area,wikimedia_commons,ref:colour,building:colour,house,brand:short,operator:short,craft,telecom,brewery,min_age,type,rooms,Latitude,Longitude,Region
"POLYGON ((79.044833 21.170308, 79.044886 21.170437, 79.044985 21.170402, 79.044932 21.170272, 79.044833 21.170308))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17035475000074,79.04490909999117,West
"POLYGON ((79.044988 21.170395, 79.044944 21.170283, 79.045063 21.170242, 79.045107 21.170354, 79.044988 21.170395))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170318713645216,79.04502562638169,West
"POLYGON ((79.044366 21.171095, 79.044354 21.171018, 79.044438 21.171007, 79.044451 21.171083, 79.044366 21.171095))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.171050850002306,79.04440224999925,West
"POLYGON ((79.044555 21.171187, 79.044543 21.171118, 79.044607 21.171108, 79.044608 21.171115, 79.044679 21.171104, 79.04469 21.171166, 79.044555 21.171187))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.171144029636835,79.04461510711992,West
"POLYGON ((79.045154 21.170975, 79.045227 21.170958, 79.045202 21.170864, 79.045129 21.170881, 79.045154 21.170975))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170919270847698,79.04517815537682,West
"POLYGON ((79.045048 21.171037, 79.045033 21.17098, 79.045135 21.170956, 79.045143 21.170989, 79.045123 21.170994, 79.045129 21.171019, 79.045048 21.171037))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170996274847635,79.04508708060483,West
"POLYGON ((79.045297 21.170818, 79.045418 21.170793, 79.045403 21.170731, 79.04538 21.170736, 79.045384 21.170756, 79.045361 21.17076, 79.045354 21.17073, 79.04528 21.170745, 79.045297 21.170818))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17077261244753,79.04534572686391,West
"POLYGON ((79.045599 21.17094, 79.045645 21.17093, 79.045624 21.170848, 79.045578 21.170858, 79.045599 21.17094))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170893906637733,79.04561182396256,West
"POLYGON ((79.045607 21.170703, 79.04568 21.170686, 79.045652 21.170584, 79.045601 21.170597, 79.045593 21.170585, 79.045577 21.170594, 79.045607 21.170703))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170642611824988,79.04562873569462,West
"POLYGON ((79.045692 21.17068, 79.045778 21.170654, 79.045739 21.170541, 79.045654 21.170567, 79.045692 21.17068))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170610559505572,79.0457157301247,West
"POLYGON ((79.046147 21.169909, 79.046292 21.169888, 79.046274 21.169774, 79.046091 21.169799, 79.046104 21.169882, 79.046142 21.169877, 79.046147 21.169909))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169840645327398,79.04619530002901,West
"POLYGON ((79.046446 21.169208, 79.046502 21.169193, 79.046499 21.169184, 79.04653 21.169176, 79.04649 21.169044, 79.046452 21.169054, 79.046444 21.169051, 79.046402 21.169062, 79.046446 21.169208))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169123176017354,79.04646637539567,West
"POLYGON ((79.046144 21.168241, 79.04614 21.16817, 79.04635 21.168159, 79.046354 21.16823, 79.046344 21.168224, 79.046328 21.168228, 79.046322 21.168235, 79.046289 21.168237, 79.046286 21.168228, 79.046265 21.168235, 79.046225 21.168236, 79.04621 21.168244, 79.046177 21.168244, 79.046172 21.168239, 79.046144 21.168241))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168200534116085,79.04624552525382,West
"POLYGON ((79.045912 21.168134, 79.045915 21.168123, 79.045901 21.168123, 79.045901 21.168101, 79.045884 21.168101, 79.045884 21.168061, 79.045947 21.168061, 79.045947 21.168052, 79.045985 21.168052, 79.045986 21.168073, 79.046002 21.168073, 79.046002 21.168062, 79.046011 21.168058, 79.046011 21.168048, 79.046032 21.168047, 79.046038 21.168052, 79.046099 21.168047, 79.0461 21.168057, 79.046104 21.168062, 79.046102 21.168086, 79.04609 21.168091, 79.046093 21.168115, 79.045912 21.168134))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168088525306516,79.04599404475132,West
"POLYGON ((79.0446 21.16818, 79.044619 21.168314, 79.044749 21.168298, 79.044737 21.168213, 79.044721 21.168206, 79.044712 21.168142, 79.044639 21.16815, 79.044643 21.168175, 79.0446 21.16818))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16823319717951,79.04467305202519,West
"POLYGON ((79.042718 21.167512, 79.042677 21.167615, 79.042771 21.167648, 79.042812 21.167545, 79.042718 21.167512))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167579819482253,79.04274439453958,West
"POLYGON ((79.043376 21.168627, 79.043373 21.168473, 79.043475 21.168472, 79.043476 21.168549, 79.043465 21.16856, 79.043485 21.16856, 79.043485 21.168573, 79.043492 21.168573, 79.043492 21.168625, 79.043376 21.168627))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168551672247343,79.04342825930173,West
"POLYGON ((79.043132 21.168579, 79.043131 21.168493, 79.043214 21.168492, 79.043215 21.168577, 79.043132 21.168579))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168535325273375,79.0431730919003,West
"POLYGON ((79.043228 21.168621, 79.043225 21.168497, 79.043295 21.168495, 79.043296 21.168527, 79.043306 21.168529, 79.043307 21.168558, 79.043296 21.168559, 79.043298 21.168603, 79.043266 21.168605, 79.043267 21.168622, 79.043245 21.16863, 79.043236 21.168628, 79.043228 21.168621))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16855618758318,79.04326127355024,West
"POLYGON ((79.042623 21.168829, 79.04269 21.168828, 79.042689 21.168721, 79.042622 21.168721, 79.042623 21.168829))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168774738221593,79.04265568035444,West
"POLYGON ((79.042632 21.168952, 79.042627 21.168842, 79.042648 21.168842, 79.042665 21.168853, 79.042684 21.168851, 79.042692 21.168948, 79.042684 21.168952, 79.042672 21.16896, 79.042652 21.168961, 79.042651 21.168951, 79.042632 21.168952))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168901761698336,79.04265832310833,West
"POLYGON ((79.04254 21.168967, 79.042579 21.168968, 79.042579 21.168951, 79.042604 21.168952, 79.042607 21.168858, 79.042525 21.168856, 79.042524 21.168873, 79.042511 21.168873, 79.042509 21.168918, 79.042538 21.168918, 79.04255 21.168924, 79.042541 21.168941, 79.04254 21.168967))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168905127466,79.04256317614302,West
"POLYGON ((79.042513 21.168847, 79.042531 21.168847, 79.042534 21.168836, 79.042605 21.168835, 79.042605 21.168739, 79.042597 21.168737, 79.042601 21.168725, 79.042563 21.168728, 79.042562 21.168714, 79.042528 21.168716, 79.042513 21.168724, 79.042513 21.168847))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168779848241833,79.04255697417992,West
"POLYGON ((79.042679 21.168583, 79.042682 21.168494, 79.04271 21.168495, 79.042705 21.168508, 79.042714 21.168511, 79.042719 21.168499, 79.042766 21.168494, 79.042771 21.168507, 79.042782 21.168507, 79.042781 21.168532, 79.042779 21.168586, 79.042679 21.168583))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168541352517693,79.04273016339567,West
"POLYGON ((79.043321 21.168845, 79.043417 21.168842, 79.043412 21.168705, 79.043329 21.168708, 79.04333 21.168751, 79.043317 21.168751, 79.043321 21.168845))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1687771892872,79.04336824655566,West
"POLYGON ((79.043698 21.168769, 79.043696 21.168689, 79.043758 21.168688, 79.043757 21.168678, 79.043788 21.168677, 79.043789 21.168705, 79.043808 21.168704, 79.04381 21.168767, 79.043698 21.168769))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16872763601931,79.04375196832909,West
"POLYGON ((79.043514 21.168828, 79.043582 21.168828, 79.043581 21.168752, 79.043591 21.168743, 79.043591 21.168701, 79.043543 21.168702, 79.043543 21.168721, 79.043513 21.168722, 79.043514 21.168828))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168766273551434,79.04355070692223,West
"POLYGON ((79.044093 21.16912, 79.044086 21.169025, 79.044037 21.169028, 79.043942 21.169033, 79.043949 21.169129, 79.044093 21.16912))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16907664885681,79.04401770009815,West
"POLYGON ((79.043742 21.169415, 79.043856 21.169408, 79.043851 21.16934, 79.043737 21.169347, 79.043742 21.169415))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169377323715246,79.04379641396535,West
"POLYGON ((79.043442 21.169268, 79.043436 21.169172, 79.043504 21.169168, 79.043506 21.169194, 79.043518 21.169199, 79.043519 21.169212, 79.043511 21.169217, 79.043513 21.169269, 79.043503 21.169278, 79.04349 21.169279, 79.04348 21.169266, 79.043442 21.169268))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169220826579004,79.04347619754326,West
"POLYGON ((79.03515 21.169239, 79.035285 21.169229, 79.035273 21.169098, 79.035138 21.169109, 79.03515 21.169239))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169168615730918,79.0352114321805,West
"POLYGON ((79.034478 21.169372, 79.03454 21.16938, 79.034557 21.169273, 79.034495 21.169265, 79.034478 21.169372))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169322599997145,79.0345176500035,West
"POLYGON ((79.034242 21.169329, 79.0343 21.169334, 79.03431 21.16925, 79.034298 21.169249, 79.0343 21.169227, 79.034289 21.169226, 79.034284 21.169237, 79.034253 21.169234, 79.034242 21.169329))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169283620126944,79.03427606944824,West
"POLYGON ((79.033774 21.169014, 79.033778 21.168971, 79.033851 21.168977, 79.033846 21.16902, 79.033774 21.169014))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168995800002865,79.03381224999922,West
"POLYGON ((79.033764 21.169077, 79.033769 21.169031, 79.033844 21.169037, 79.03384 21.169076, 79.033815 21.169074, 79.033815 21.169081, 79.033764 21.169077))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169055725588994,79.03380285241414,West
"POLYGON ((79.033703 21.168609, 79.033765 21.168625, 79.033785 21.168554, 79.033723 21.168539, 79.033703 21.168609))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168581750000723,79.0337440500014,West
"POLYGON ((79.034484 21.167752, 79.034472 21.16767, 79.034567 21.167659, 79.034578 21.16774, 79.034484 21.167752))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16770520000326,79.03452534999929,West
"POLYGON ((79.034216 21.167766, 79.034325 21.16775, 79.034298 21.167586, 79.034188 21.167602, 79.0342 21.167675, 79.034192 21.167676, 79.034204 21.167754, 79.034214 21.167752, 79.034216 21.167766))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16767706689189,79.03425478409271,West
"POLYGON ((79.033848 21.167978, 79.033952 21.167987, 79.03396 21.167912, 79.033856 21.167903, 79.033848 21.167978))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167944900004912,79.03390404999892,West
"POLYGON ((79.034008 21.167907, 79.034073 21.167906, 79.034072 21.167809, 79.034007 21.16781, 79.034008 21.167907))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16785789999802,79.03404010000006,West
"POLYGON ((79.034128 21.167987, 79.034121 21.167913, 79.034212 21.167906, 79.034218 21.167971, 79.034208 21.16798, 79.034128 21.167987))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16794615292853,79.0341697536021,West
"POLYGON ((79.034714 21.167953, 79.034698 21.167903, 79.03477 21.167883, 79.034785 21.167933, 79.034714 21.167953))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167917945421824,79.03474197028174,West
"POLYGON ((79.03558 21.168076, 79.035496 21.168106, 79.035434 21.167955, 79.035518 21.167925, 79.03558 21.168076))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168015749996027,79.03550729998466,West
"POLYGON ((79.035295 21.168059, 79.035369 21.16803, 79.035347 21.16798, 79.035273 21.168009, 79.035295 21.168059))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.168019334426795,79.03532097162432,West
"POLYGON ((79.035618 21.16787, 79.03573 21.167826, 79.035706 21.167772, 79.035678 21.167783, 79.035667 21.16776, 79.035623 21.167777, 79.035618 21.167766, 79.035577 21.167782, 79.035618 21.16787))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1678113250883,79.03565106572414,West
"POLYGON ((79.035563 21.167548, 79.035542 21.167489, 79.035628 21.167463, 79.035653 21.167535, 79.035601 21.16755, 79.035597 21.167538, 79.035563 21.167548))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167509135240802,79.03559851599363,West
"POLYGON ((79.035467 21.167566, 79.035552 21.167539, 79.035535 21.167494, 79.035451 21.167521, 79.035467 21.167566))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167530052533067,79.03550108090604,West
"POLYGON ((79.036064 21.167694, 79.036015 21.167633, 79.035904 21.167711, 79.035912 21.16772, 79.035888 21.167736, 79.035936 21.167796, 79.035951 21.167786, 79.035954 21.16779, 79.035963 21.167783, 79.035966 21.167769, 79.035989 21.167753, 79.035997 21.167763, 79.036014 21.16775, 79.036003 21.167737, 79.036064 21.167694))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167714215828184,79.03597451490617,West
"POLYGON ((79.035458 21.169749, 79.035542 21.169771, 79.035587 21.169618, 79.035322 21.169549, 79.035276 21.169702, 79.035387 21.169731, 79.035411 21.16965, 79.035482 21.169668, 79.035458 21.169749))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.169653754859336,79.0354309337733,West
"POLYGON ((79.036913 21.171115, 79.037091 21.171142, 79.03713 21.170924, 79.037155 21.170928, 79.037165 21.170875, 79.0371 21.170865, 79.036962 21.170843, 79.036913 21.171115))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170990238143588,79.03702955951185,West
"POLYGON ((79.037525 21.170065, 79.037681 21.170144, 79.037746 21.170055, 79.037612 21.16997, 79.037525 21.170065))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170058159419956,79.03763882094746,West
"POLYGON ((79.039013 21.170347, 79.039121 21.170267, 79.039065 21.170202, 79.038958 21.170282, 79.039013 21.170347))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170274500009057,79.0390392500084,West
"POLYGON ((79.038791 21.170104, 79.038886 21.170024, 79.038893 21.170031, 79.038905 21.170021, 79.038966 21.170084, 79.038904 21.170135, 79.038892 21.170134, 79.038858 21.170161, 79.038838 21.170153, 79.038791 21.170104))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170091720511753,79.03887841746253,West
"POLYGON ((79.039523 21.170248, 79.039587 21.170168, 79.039719 21.17026, 79.039655 21.17034, 79.039523 21.170248))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17025399896308,79.03962091624099,West
"POLYGON ((79.039616 21.170655, 79.039647 21.170676, 79.039653 21.170668, 79.039752 21.170737, 79.039799 21.170678, 79.03967 21.170588, 79.039616 21.170655))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170662181154444,79.03970827871483,West
"POLYGON ((79.03995 21.170897, 79.040045 21.170894, 79.040041 21.170785, 79.040005 21.170786, 79.040006 21.170816, 79.03996 21.170818, 79.039961 21.170837, 79.039948 21.170837, 79.03995 21.170897))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170849797175546,79.04000120349168,West
"POLYGON ((79.040055 21.170766, 79.040108 21.170766, 79.040107 21.17066, 79.040074 21.17066, 79.040074 21.170677, 79.040035 21.170727, 79.040014 21.170725, 79.040011 21.170752, 79.040048 21.170755, 79.040055 21.170766))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170721798200603,79.04007236327305,West
"POLYGON ((79.039858 21.17059, 79.039911 21.170524, 79.039796 21.170444, 79.039744 21.170511, 79.039858 21.17059))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17051725131692,79.03982713387668,West
"POLYGON ((79.039886 21.170616, 79.039917 21.17058, 79.039927 21.170587, 79.039936 21.170576, 79.03997 21.1706, 79.039977 21.170591, 79.040021 21.170624, 79.039973 21.17068, 79.039886 21.170616))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17062428987518,79.03995435128228,West
